cluster,violation_count,lat_center,lon_center,lat_std,lon_std,unique_vehicles,peak_violations,dominant_hour,dominant_day,dominant_type,peak_ratio,spread_m,hotspot_score,rank
461,30,12.9383264,77.59260294333333,0.0003159407593963552,0.00010892241998223878,28,2,3,Wednesday,['NO PARKING'],0.06666666666666667,37.09504033125037,32.0,313
172,30,12.914803675254124,77.63233612174828,0.0008413915818575183,6.635990284407421e-05,30,2,6,Tuesday,['NO PARKING'],0.06666666666666667,93.68448863060077,32.0,314
475,20,12.981222975,77.640647745,0.0005114831137564928,7.900785087649345e-05,20,12,7,Sunday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.6,57.44796567577206,32.0,315
774,27,12.949138703703703,77.57696245185186,0.0001878663466838805,0.00039148574919436866,26,5,23,Friday,['NO PARKING'],0.18518518518518517,48.19942303857887,32.0,316
313,20,13.012959445000002,77.62655412500001,0.00014975191581193705,0.00023290058162731805,16,12,21,Friday,['NO PARKING'],0.6,30.734839130296653,32.0,317
385,30,12.992373543333334,77.65972197666666,0.0003349789665897518,0.000362359046252434,30,1,2,Wednesday,['NO PARKING'],0.03333333333333333,54.77543380161696,31.000000000000004,318
400,29,13.020083603448276,77.53203141034483,0.00021171050733562432,0.00019199892362481167,28,2,4,Wednesday,['NO PARKING'],0.06896551724137931,31.724438027913433,30.999999999999996,319
285,29,13.004709996551723,77.59422494827585,0.00030248417371003334,0.0004309977134710184,25,1,22,Wednesday,['WRONG PARKING'],0.034482758620689655,58.44713451870628,30.000000000000004,320
531,22,12.986882509090911,77.52044272727272,0.00017293446022232907,0.0002710757514616789,21,8,22,Sunday,['NO PARKING'],0.36363636363636365,35.691012315785024,30.000000000000004,321
658,21,12.987630909523808,77.60196520952381,0.0002599768949438705,4.171654234426367e-05,19,9,23,Saturday,['WRONG PARKING'],0.42857142857142855,29.22658789240981,30.0,322
28,28,13.009032121428572,77.75883044285715,0.0002580158326424389,0.00011501275107880892,28,2,0,Wednesday,['NO PARKING'],0.07142857142857142,31.356292297703405,30.0,323
397,24,13.0490781125,77.49688959583334,0.0002376149484984058,0.0002143979831983822,23,6,5,Wednesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.25,35.52474475089123,30.0,324
217,23,12.882176008695652,77.5959350173913,0.0006717314688807207,0.00012255738415959557,22,7,2,Monday,['WRONG PARKING'],0.30434782608695654,75.79304652157714,30.0,325
384,20,13.033555805,77.534127195,0.0004016776522157585,0.00019237751120065562,18,10,21,Thursday,['WRONG PARKING'],0.5,49.4360209270596,30.0,326
904,15,13.016740160000001,77.58895116000001,2.8122304315433932e-05,0.0004124500104807553,15,15,21,Thursday,['WRONG PARKING'],1.0,45.88824781650257,30.0,327
330,26,13.041938557692307,77.51450663076923,0.0004264258173922072,0.00015629140672086779,25,4,6,Thursday,['NO PARKING'],0.15384615384615385,50.4123314152345,29.999999999999996,328
168,28,12.911343432142857,77.64456431785713,0.00043459932509504505,0.00012805119651535253,27,1,4,Sunday,['NO PARKING'],0.03571428571428571,50.290924028535734,29.000000000000004,329
447,28,12.963683014680088,77.7330920792896,0.00010648001279568572,8.662657004405878e-05,28,1,3,Saturday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.03571428571428571,15.236607271653213,29.000000000000004,330
510,28,12.945366239285715,77.57998551428571,0.0002582913820263968,9.924169790034455e-05,22,1,5,Sunday,['NO PARKING'],0.03571428571428571,30.713792793623238,29.000000000000004,331
809,29,12.854323651724139,77.6621129448276,5.634489215561548e-05,5.865517627572427e-05,29,0,4,Saturday,['NO PARKING'],0.0,9.028044671602775,29.0,332
320,18,12.924430933333333,77.64997707222223,9.333970216365912e-05,0.00014860346684322846,18,11,21,Saturday,['NO PARKING'],0.6111111111111112,19.478931503005693,29.0,333
180,23,12.966976191304347,77.5473767,0.00016556707488077455,0.0001661888657238005,23,6,22,Thursday,['WRONG PARKING'],0.2608695652173913,26.039188893225777,29.0,334
257,27,12.974793535972447,77.62558870824651,0.0004374705699497387,0.00032492226029461795,27,2,2,Wednesday,['NO PARKING'],0.07407407407407407,60.487868573776296,28.999999999999996,335
782,25,12.901457568000001,77.593775056,0.00025975105184287533,0.0002380287238987884,17,4,22,Tuesday,['NO PARKING'],0.16,39.10734670930413,28.999999999999996,336
543,27,12.982429907407406,77.59534998518518,0.0004394802672788463,0.0004344864614180751,27,2,0,Wednesday,['NO PARKING'],0.07407407407407407,68.59776564977982,28.999999999999996,337
68,27,12.9119428,77.65162571851852,0.00017901501441117937,0.00013752654579227827,25,1,6,Tuesday,['NO PARKING'],0.037037037037037035,25.057478933259976,28.0,338
906,20,12.948909615,77.52327294,0.00029551276270386475,0.00028143002009569436,19,8,23,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.4,45.29706533490391,28.0,339
615,28,12.99496360357143,77.65412555714285,6.64719962318232e-05,0.000502416728627271,18,0,0,Thursday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.0,56.25423661825285,28.0,340
100,26,12.906453123076924,77.57373593461539,0.00013203849228988235,0.000506306556100721,26,2,0,Sunday,['NO PARKING'],0.07692307692307693,58.079681854812655,28.0,341
470,26,12.914480994604126,77.48124542961538,0.0003609876965814482,0.00020107457443413335,26,2,23,Wednesday,['NO PARKING'],0.07692307692307693,45.86639024828085,28.0,342
624,19,13.060759694736841,77.46130091578947,0.00025041243196332317,0.00037059940226849666,19,9,21,Saturday,['WRONG PARKING'],0.47368421052631576,49.64695140489108,28.0,343
361,28,12.97029270917589,77.61018260519761,0.00013069322432380728,9.073573708587784e-05,27,0,1,Wednesday,['NO PARKING'],0.0,17.66040797475783,28.0,344
242,17,13.016243729411764,77.54984016470587,0.00022866500269162808,0.00013505875083138962,17,10,21,Saturday,['WRONG PARKING'],0.5882352941176471,29.47850505058008,27.000000000000004,345
340,26,13.002111615384614,77.63319400384616,0.0001474907826063897,0.0005965797740310257,26,1,5,Monday,['NO PARKING'],0.038461538461538464,68.21407963371314,27.000000000000004,346
736,19,12.911035968421054,77.57639358421052,5.3723893428351605e-05,0.00046930781211317047,18,8,22,Monday,['WRONG PARKING'],0.42105263157894735,52.43338280390875,27.0,347
202,18,12.988633716666666,77.55882023333334,0.00015904445272011842,0.00020922511377638453,14,9,21,Sunday,['NO PARKING'],0.5,29.1721613181441,27.0,348
700,20,12.903957665000002,77.675959595,0.0004141371655238247,6.162639963891503e-05,19,7,5,Monday,['NO PARKING'],0.35,46.475397115161236,27.0,349
252,27,12.986405314814816,77.73356517777778,0.0002960907874074613,0.00018577009019322225,27,0,22,Thursday,['NO PARKING'],0.0,38.79926854609206,27.0,350
251,25,12.937450303999999,77.492662016,0.0005180920996633589,9.932698391292321e-05,24,2,6,Saturday,['WRONG PARKING'],0.08,58.555553574232064,27.0,351
398,21,13.00061948095238,77.61492857142858,8.876487829685268e-05,0.00013976873091960335,20,6,5,Saturday,['NO PARKING'],0.2857142857142857,18.378630966662307,26.999999999999996,352
744,16,12.94894750625,77.5361779625,0.0003052607747893458,0.00042077575797262447,16,10,19,Friday,['NO PARKING'],0.625,57.702533975272175,26.0,353
665,15,13.121409233333335,77.61926253333333,9.958647116001132e-05,0.0003915831979939327,14,11,21,Monday,['WRONG PARKING'],0.7333333333333333,44.84933897303129,26.0,354
423,18,12.945761627777777,77.52877631666667,0.00028530655712028164,0.0004657186164490592,18,8,1,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.4444444444444444,60.624056282763476,26.0,355
395,13,13.068543753846154,77.53012699230769,8.85468766193263e-05,5.729082913051017e-05,13,13,7,Wednesday,['WRONG PARKING'],1.0,11.70657407759142,26.0,356
407,18,12.99465776111111,77.60769450000001,0.00019267994840241996,0.0002847125320089209,18,8,8,Sunday,['NO PARKING'],0.4444444444444444,38.1599190233372,26.0,357
410,21,13.040550985714287,77.58976768571428,0.00023726305925239735,0.000167453761633728,20,5,23,Sunday,['WRONG PARKING'],0.23809523809523808,32.234851330158556,26.0,358
617,22,12.909537964462487,77.55002240852906,0.0002606837411478171,0.00025287989846594364,22,4,5,Friday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.18181818181818182,40.313674324261164,26.0,359
418,23,12.910863078260869,77.58757312173913,0.00020473439546844056,0.00017279994464497768,22,3,2,Wednesday,['NO PARKING'],0.13043478260869565,29.738056705465176,25.999999999999996,360
694,17,12.993420905882353,77.71716441764706,0.0003276225390419402,0.0002587469039289905,17,8,2,Monday,['WRONG PARKING'],0.47058823529411764,46.33987293189151,25.0,361
576,20,12.987551784999999,77.551797935,0.00021409536064013446,0.0005267373002216192,19,5,23,Tuesday,['WRONG PARKING'],0.25,63.112945216660016,25.0,362
211,18,12.960416366666667,77.60156376666666,0.0002888351168156317,0.000120537780262431,15,7,21,Friday,['NO PARKING'],0.3888888888888889,34.740531878133055,25.0,363
627,23,12.967143786956523,77.6004511173913,0.00032323997179703923,0.000176313768999831,22,2,0,Friday,['NO PARKING'],0.08695652173913043,40.8701072244964,25.0,364
575,21,12.99779390952381,77.55900355714286,0.00027179520581621945,0.0007094717588236363,21,4,2,Wednesday,['NO PARKING'],0.19047619047619047,84.33245074013709,25.0,365
761,13,12.9621128,77.61479802307692,0.00031277179646907113,2.0107923556941514e-05,12,12,8,Monday,"['NO PARKING', 'WRONG PARKING', 'DOUBLE PARKING', 'PARKING IN A MAIN ROAD']",0.9230769230769231,34.78934178282772,25.0,366
609,25,12.979535536,77.59126332,0.00026705427956382236,0.0002450352712702083,22,0,5,Monday,['NO PARKING'],0.0,40.23046005501481,25.0,367
355,16,12.985424448193937,77.479913216875,0.000102026208654617,0.0002877958195592905,15,9,7,Friday,['WRONG PARKING'],0.5625,33.89333353039377,25.0,368
383,23,12.967200982608695,77.59431437826088,0.00032379792751885286,0.00036506224495048284,23,2,1,Monday,['NO PARKING'],0.08695652173913043,54.1647632244733,25.0,369
569,19,12.895355720046762,77.63595384382744,0.0003247668482431275,0.0002460424628332668,19,6,0,Thursday,['WRONG PARKING'],0.3157894736842105,45.226254863435145,25.0,370
223,22,13.059883780947608,77.57665063731126,0.00022438896802554702,0.0001838732560031293,22,3,3,Thursday,['WRONG PARKING'],0.13636363636363635,32.20143924359152,24.999999999999996,371
56,16,12.928969799999999,77.60937519375,0.00018029855980170853,3.34815863569942e-05,16,8,5,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.5,20.355289828916742,24.0,372
588,16,12.924143625,77.60946848125,0.00031451259328247173,0.00016355170932997676,16,8,21,Tuesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.5,39.34904330953673,24.0,373
711,16,12.87986626875,77.6452466375,0.00011814257329594985,9.289314918905553e-05,16,8,21,Wednesday,['WRONG PARKING'],0.5,16.682086854856593,24.0,374
71,22,12.911275856301671,77.48028518163262,0.0002975475361050845,0.00012944576840377353,22,2,0,Sunday,['NO PARKING'],0.09090909090909091,36.01787399285737,24.0,375
343,17,13.121474235294118,77.6146543117647,0.0001470431141756511,0.0003883603897830306,17,7,22,Saturday,['WRONG PARKING'],0.4117647058823529,46.094475082658654,23.999999999999996,376
258,17,13.008001329411764,77.6129412647059,0.0004986333682739041,0.00024967561189412867,17,7,3,Friday,['NO PARKING'],0.4117647058823529,61.899112641455936,23.999999999999996,377
515,20,12.90582754,77.638866865,0.00021134914092171502,0.00020509399712681983,18,3,0,Tuesday,['WRONG PARKING'],0.15,32.689831118635624,23.0,378
860,23,12.990871508112814,77.68771663758193,0.00016287712209469646,9.983037681977304e-05,23,0,0,Sunday,['NO PARKING'],0.0,21.205085405324013,23.0,379
804,19,13.055681942105263,77.5942106263158,5.367818008792752e-05,0.00011920326637076318,16,4,23,Tuesday,['NO PARKING'],0.21052631578947367,14.511213752535923,23.0,380
592,23,12.99236720869565,77.61186339130435,0.0005029442485939856,0.00021373570109083014,19,0,23,Sunday,['NO PARKING'],0.0,60.65882061760237,23.0,381
488,19,12.874173978947368,77.54073692631579,0.0002134985078765888,0.0003358321204962525,18,4,3,Monday,['NO PARKING'],0.21052631578947367,44.17253695933376,23.0,382
693,15,12.855584,77.66431278666667,0.00021885834949311478,0.00011301952970885599,14,8,20,Sunday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.5333333333333333,27.341260622895252,23.0,383
453,14,12.95221705,77.52055331428572,0.00037645882551439895,0.00028964313017605707,13,9,19,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.6428571428571429,52.723760310069146,23.0,384
504,17,13.055094394117647,77.53463920588236,0.00012865882436988293,7.409309575595183e-05,17,6,5,Wednesday,['WRONG PARKING'],0.35294117647058826,16.479997681427033,23.0,385
137,20,12.931793105,77.613808235,0.00014858848675010057,0.00018042560582225286,20,3,5,Friday,['NO PARKING'],0.15,25.944558264724726,23.0,386
439,15,12.956196846666668,77.71104457999999,0.00010143089742498087,0.00031917484282012194,15,8,21,Saturday,['WRONG PARKING'],0.5333333333333333,37.17436355910912,23.0,387
389,16,12.94450503125,77.52702530625,0.0003057760721373199,0.0002617631511342689,16,7,22,Monday,['NO PARKING'],0.4375,44.67925163990472,23.0,388
144,17,13.058566982352941,77.46639421764706,0.0002447164232209687,0.00017558782786308483,17,5,21,Wednesday,['WRONG PARKING'],0.29411764705882354,33.43242112761281,22.0,389
885,17,13.117115282352941,77.57784074117647,0.00025530353071141835,0.0002043147910021231,17,5,22,Thursday,['NO PARKING'],0.29411764705882354,36.29622377514238,22.0,390
595,21,12.88330471904762,77.54892871428572,0.0003156334925493881,0.00017255851843863196,20,1,4,Sunday,['NO PARKING'],0.047619047619047616,39.92930039268556,22.0,391
897,16,12.94743575,77.52419285,0.00033975991130986744,0.00030010602348535365,16,6,6,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.375,50.318691434310836,22.0,392
165,19,12.937911056745854,77.55751550160907,0.00020876150778037058,0.0003432334697920306,19,3,5,Sunday,['WRONG PARKING'],0.15789473684210525,44.59252582877123,22.0,393
388,17,12.923014011764705,77.67008748823528,0.00019091725263290356,0.0003164500096438852,17,5,23,Friday,['NO PARKING'],0.29411764705882354,41.02347454068428,22.0,394
369,11,12.960212827272727,77.55425949090909,3.297284006297267e-05,0.00014811852993128587,11,11,21,Friday,"['NO PARKING', 'PARKING IN A MAIN ROAD', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",1.0,16.84360797650069,22.0,395
819,11,13.030466727272728,77.56032729090909,0.00024503419390292186,0.0001929231632191463,11,11,7,Tuesday,['WRONG PARKING'],1.0,34.617250773984416,22.0,396
194,18,12.9912755,77.60495195555556,0.0005096363859478808,0.0003488852132524397,17,4,22,Friday,['NO PARKING'],0.2222222222222222,68.55543121567503,22.0,397
841,12,12.957763816666665,77.5800223,0.00019613430849683584,5.658338978758078e-05,12,10,20,Tuesday,['WRONG PARKING'],0.8333333333333334,22.658780748526517,22.0,398
371,17,12.974190035294118,77.56624957058823,0.00021775618516248495,3.800460111370791e-05,17,5,23,Tuesday,['NO PARKING'],0.29411764705882354,24.536299773523183,22.0,399
436,16,12.94938933125,77.605898375,0.00035008202985181523,0.00010154009716840928,15,6,23,Sunday,['NO PARKING'],0.375,40.46065245869386,22.0,400
430,18,12.835894927777778,77.6790202,0.00024494419966025803,0.00017385560269632755,18,4,22,Friday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.2222222222222222,33.34130921179284,22.0,401
347,21,12.990580861904762,77.61214559047619,0.00020514498403874213,3.513883755389776e-05,18,1,5,Friday,['NO PARKING'],0.047619047619047616,23.102724785942613,22.0,402
691,22,12.910619099999998,77.58514204090909,9.401007544772747e-05,0.0002871728178154627,22,0,3,Friday,['WRONG PARKING'],0.0,33.54076212550313,22.0,403
561,21,12.871756680952382,77.53898005238095,0.00030412651087852676,0.00017309777762321516,19,0,5,Saturday,['WRONG PARKING'],0.0,38.84298658314094,21.0,404
532,21,12.967100142857143,77.59961473809524,9.924227209913601e-05,9.7275795943011e-05,21,0,0,Friday,['NO PARKING'],0.0,15.425249919442779,21.0,405
262,20,13.002406935,77.75720503,0.0003759686006976783,8.327836074597186e-05,20,1,2,Sunday,['NO PARKING'],0.05,42.74403387993079,21.0,406
762,21,12.97676048095238,77.6267607047619,0.00037344423227454466,0.00032135473619745314,21,0,5,Monday,['NO PARKING'],0.0,54.68701573645806,21.0,407
365,15,12.9782173,77.54910707999998,0.00024096552806132795,0.0004365394503447842,14,6,5,Sunday,['NO PARKING'],0.4,55.34784101396021,21.0,408
550,18,13.068108894444444,77.62940970555556,6.615638755501233e-05,0.00016996813013538226,18,3,3,Sunday,['NO PARKING'],0.16666666666666666,20.245205033927856,21.0,409
95,18,13.03586951111111,77.73537141666667,0.000148820961872723,0.0001908410926567494,18,3,1,Wednesday,['NO PARKING'],0.16666666666666666,26.86291764681564,21.0,410
353,13,13.04992516923077,77.50765189230769,0.0002199757084488157,0.0001151451725868822,13,8,7,Thursday,['NO PARKING'],0.6153846153846154,27.560145065644548,21.0,411
110,19,12.966092178947369,77.59823119473684,0.0005367182776204759,0.0004312840330850172,19,2,1,Thursday,['NO PARKING'],0.10526315789473684,76.42673857813546,20.999999999999996,412
621,18,12.875879744444445,77.67136647222223,7.918328865777842e-05,8.891830887922187e-05,18,2,5,Tuesday,['WRONG PARKING'],0.1111111111111111,13.216207836296704,20.0,413
261,17,12.939548652941177,77.4930227764706,0.0002853093082904091,4.355185887804883e-05,17,3,6,Tuesday,['NO PARKING'],0.17647058823529413,32.03617800130463,20.0,414
457,16,12.9416518875,77.58520796875,0.00044514734620517186,9.918560862081806e-05,16,4,5,Friday,['NO PARKING'],0.25,50.62305199975381,20.0,415
558,14,12.94463697142857,77.59713835714285,0.00019870073527207863,0.00011687307194054742,11,6,20,Thursday,['NO PARKING'],0.42857142857142855,25.588159802779064,20.0,416
356,17,12.993537029411765,77.56799675882353,0.0002510818859577323,0.0001357850786112368,16,3,3,Sunday,['NO PARKING'],0.17647058823529413,31.684560852015977,20.0,417
455,10,13.041764599999999,77.51644123999999,0.00014549911034426882,0.00022627921885971667,10,10,21,Thursday,['WRONG PARKING'],1.0,29.86132637008011,20.0,418
664,12,13.121708433333334,77.61319606666667,6.420534292902808e-05,0.0002095090769669057,12,8,21,Wednesday,['WRONG PARKING'],0.6666666666666666,24.32303045450525,20.0,419
743,11,12.909359045454545,77.65192097272728,0.00020852581309577806,0.00010868009101411569,11,9,7,Monday,['WRONG PARKING'],0.8181818181818182,26.101379616971236,20.0,420
522,20,13.007059129999998,77.621635685,0.00012048474941699884,8.885241622103382e-05,18,0,23,Tuesday,['NO PARKING'],0.0,16.617158493519586,20.0,421
185,17,13.020509023529412,77.58414544117647,0.0003347060641996956,0.00018735580141476612,17,3,23,Friday,['WRONG PARKING'],0.17647058823529413,42.57690676659166,20.0,422
334,17,12.97323115882353,77.61098973529411,0.0001949370381008333,0.0001510990111695069,17,3,1,Monday,['NO PARKING'],0.17647058823529413,27.37705584169195,20.0,423
417,20,12.993598474999999,77.595523975,0.0003579048533885849,0.0003666794008767669,20,0,1,Thursday,['WRONG PARKING'],0.0,56.87595668134788,20.0,424
637,12,13.0565214,77.65176309166667,0.0003647553601076604,0.00027036782170484727,11,8,21,Thursday,['WRONG PARKING'],0.6666666666666666,50.397573357028605,20.0,425
506,20,12.998620370000001,77.55543294,8.461352448789508e-05,0.00047878082382413504,20,0,0,Thursday,['WRONG PARKING'],0.0,53.96820979274479,20.0,426
838,10,12.989111070000002,77.54620916,9.555099918068546e-05,0.00031940080427413493,10,10,20,Tuesday,['WRONG PARKING'],1.0,37.005952912482066,20.0,427
370,18,13.175514922222224,77.63548588333333,0.00013006375158783044,2.5774662661528468e-05,18,2,5,Monday,['NO PARKING'],0.1111111111111111,14.717826793711193,20.0,428
34,14,13.010360028571428,77.50648139285714,0.0004755649570260428,0.00030599988302157957,14,6,20,Tuesday,['WRONG PARKING'],0.42857142857142855,62.771256361848586,20.0,429
131,19,12.985376531578947,77.6070135368421,0.00016203459868059428,0.00020968163224392713,19,0,5,Tuesday,['WRONG PARKING'],0.0,29.41428751170414,19.0,430
492,12,13.048995708333331,77.54322555833333,0.00023222585972392158,0.00014265373498738632,12,7,21,Saturday,"['WRONG PARKING', 'NO PARKING', 'PARKING ON FOOTPATH']",0.5833333333333334,30.252120511992857,19.0,431
589,14,12.977620278571427,77.64090615714285,2.9871498599985446e-05,0.00017229472385175675,14,5,21,Thursday,['NO PARKING'],0.35714285714285715,19.41001819633573,19.0,432
737,19,13.085203484210528,77.48646901578948,3.2943170985153925e-05,1.7279508192940195e-05,19,0,23,Tuesday,['WRONG PARKING'],0.0,4.129190925959307,19.0,433
333,12,12.926933016666666,77.61631458333333,0.0001514038959103078,0.0001724218865751737,12,7,6,Monday,['NO PARKING'],0.5833333333333334,25.470194254925328,19.0,434
656,18,12.971462672222223,77.61496254444445,0.0001435490930794997,0.0001502986016947176,18,1,6,Wednesday,['WRONG PARKING'],0.05555555555555555,23.069851783882644,19.0,435
416,19,12.96704487368421,77.71423657368422,0.0005456923460077719,0.000253864786501489,19,0,2,Saturday,['WRONG PARKING'],0.0,66.80572290223853,19.0,436
196,17,12.875839788235295,77.5440028,0.0003845683714933022,0.00030394685185313846,17,2,5,Sunday,['NO PARKING'],0.11764705882352941,54.40999004344567,19.0,437
524,15,13.00626802,77.56475116,0.0003475593458060897,0.00025732247639235795,15,4,23,Wednesday,['WRONG PARKING'],0.26666666666666666,48.00186699234082,19.0,438
507,14,12.97099122857143,77.59286895000001,0.00032792685729694787,0.0005523756619558721,12,5,21,Friday,['NO PARKING'],0.35714285714285715,71.3044246130649,19.0,439
521,18,13.000584722222222,77.62178509444443,0.00013701617146129284,0.00014117191217915021,18,0,2,Wednesday,['NO PARKING'],0.0,21.837099718425073,18.0,440
518,18,12.87613683888889,77.59665833888889,0.00013034730593070566,0.00010501607798136172,18,0,3,Saturday,['WRONG PARKING'],0.0,18.580085988711588,18.0,441
419,16,12.93497499375,77.69711194375,0.000554640223891518,0.00014129294376652741,16,2,0,Saturday,['WRONG PARKING'],0.125,63.53133013031424,18.0,442
670,16,12.938152575,77.74682604375,0.0001847983712048744,0.00018791785782967623,16,2,22,Saturday,['NO PARKING'],0.125,29.255093813346843,18.0,443
652,14,12.986049764285713,77.4877432,0.00011763944005816608,0.0004129996777798028,13,4,6,Tuesday,['NO PARKING'],0.2857142857142857,47.666425869345765,18.0,444
412,18,12.921910294444444,77.66846458333333,0.0002797023532935053,0.0005417071329985209,18,0,23,Friday,['NO PARKING'],0.0,67.67177831547367,18.0,445
336,12,12.981141316666665,77.62857400833333,0.00040992116278222476,0.00012197693118969377,11,6,20,Monday,['NO PARKING'],0.5,47.472940556302355,18.0,446
566,14,12.921824457142858,77.58579261428572,0.00014459721092242167,0.0002245827613665484,14,4,23,Saturday,['WRONG PARKING'],0.2857142857142857,29.648798180027114,18.0,447
594,12,12.945363625,77.58580824166667,8.774649565610166e-05,0.00012892360287282647,12,6,5,Sunday,['WRONG PARKING'],0.5,17.31057113429132,18.0,448
458,18,13.010814061111112,77.59514029444443,0.00014154131859341445,6.837149795315775e-05,18,0,5,Wednesday,['NO PARKING'],0.0,17.44805840021581,18.0,449
293,14,12.987412442857144,77.58258007857144,0.00015452526661389484,3.5209574278659594e-05,13,4,7,Wednesday,['NO PARKING'],0.2857142857142857,17.591931973880904,18.0,450
799,18,12.93812131111111,77.62134601111111,5.769220447773714e-05,9.338921016564767e-05,18,0,22,Monday,['WRONG PARKING'],0.0,12.184713765202858,18.0,451
233,18,12.999482494444443,77.62502465555556,0.0002653017803804177,0.00026293256621921497,18,0,5,Tuesday,['NO PARKING'],0.0,41.460924848407224,18.0,452
568,15,13.019040553333333,77.53996022666666,0.00018626762185752812,0.00017566057150422048,15,3,0,Saturday,['WRONG PARKING'],0.2,28.41952562119717,18.0,453
527,15,13.081660786666667,77.54828322,0.00013208918451838034,0.00017389798815892595,14,3,6,Thursday,['NO PARKING'],0.2,24.23973233427237,18.0,454
899,12,12.911519474270035,77.55210985738726,0.0002003528102713895,0.00011044949856862117,12,6,6,Sunday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.5,25.394592594771463,18.0,455
705,10,12.91054109853549,77.63248473047005,0.00017062435647164793,3.987883109485644e-05,9,7,20,Wednesday,['WRONG PARKING'],0.7,19.449718938420105,17.0,456
586,17,12.987456176470587,77.57851557058824,0.00012470684889668334,0.00010534398277191207,15,0,5,Monday,['NO PARKING'],0.0,18.120270761953144,17.0,457
741,16,12.9557370375,77.7184018625,8.653365337651807e-05,0.00023257518605126893,16,1,1,Saturday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.0625,27.54484409465192,17.0,458
404,15,12.97146,77.61916859333333,0.00011461353073945532,0.0001060490551370247,15,2,2,Friday,['WRONG PARKING'],0.13333333333333333,17.332593495476885,17.0,459
346,15,12.963106746666666,77.55938697333333,6.703506403012313e-05,0.00018833339536421167,14,2,0,Sunday,['NO PARKING'],0.13333333333333333,22.189776660275342,17.0,460
642,11,12.905935490909092,77.59512511818183,0.00024345467937426297,9.825490133971501e-05,10,6,21,Tuesday,['NO PARKING'],0.5454545454545454,29.141296279669085,17.0,461
345,15,12.964269833333333,77.54245708666667,4.2357604590704745e-05,0.00027286402649304674,15,2,5,Wednesday,['NO PARKING'],0.13333333333333333,30.650664500955916,17.0,462
166,17,13.006965570588235,77.75737102941176,0.0003839324953107675,0.00018543520689278485,17,0,5,Sunday,['WRONG PARKING'],0.0,47.32693983260988,17.0,463
225,17,13.037401029411765,77.53535374117646,0.000401145582620525,0.00011974591882004747,16,0,3,Wednesday,['NO PARKING'],0.0,46.46869715790782,17.0,464
479,16,13.09784158125,77.5663054375,6.919818127413105e-05,0.0003202218769907137,16,1,23,Monday,['NO PARKING'],0.0625,36.365070278970556,17.0,465
227,15,12.91378544,77.66655687333333,7.088059174252981e-05,8.348757364315347e-05,15,2,23,Friday,['NO PARKING'],0.13333333333333333,12.156518734106982,17.0,466
697,10,13.047220630000002,77.57378386,0.00021111772939926213,0.00034072382495126173,10,7,21,Wednesday,['WRONG PARKING'],0.7,44.491954381347774,17.0,467
602,10,12.958215339999999,77.55411031,0.00022067570072135863,0.00033772152712986306,10,7,20,Friday,"['NO PARKING', 'WRONG PARKING']",0.7,44.78043145429153,17.0,468
292,16,13.02171093125,77.639337725,0.00035558573784394675,0.00033527737869771195,16,1,4,Monday,['WRONG PARKING'],0.0625,54.248476362665144,17.0,469
57,15,12.979510526666667,77.60360444,0.00014559023449676586,5.0885793699417474e-05,15,2,1,Thursday,['WRONG PARKING'],0.13333333333333333,17.119165639051875,17.0,470
626,14,12.86089735,77.52945785714284,0.00016297857693114965,0.00015216532868265824,14,3,6,Sunday,['NO PARKING'],0.21428571428571427,24.749839979611057,17.0,471
636,9,12.945797522222222,77.58715736666666,4.752882750937452e-05,6.112476993666822e-05,7,8,20,Monday,['NO PARKING'],0.8888888888888888,8.59460244454708,17.0,472
379,16,13.00213219375,77.61205961875,6.245817233730438e-05,0.00015249413636645592,16,1,1,Friday,['WRONG PARKING'],0.0625,18.291602709250153,17.0,473
765,11,13.01900149090909,77.58493890909091,0.0001662796888050869,0.00019921863594258768,11,6,21,Thursday,['WRONG PARKING'],0.5454545454545454,28.803804865541967,17.0,474
128,9,12.994427388888889,77.75775423333333,0.00014481290036160783,2.785435334084869e-05,9,8,21,Tuesday,['NO PARKING'],0.8888888888888888,16.368884052702608,17.0,475
164,17,13.036208776470588,77.62321102352941,0.00015290983261943903,8.46648652717572e-05,17,0,23,Monday,['NO PARKING'],0.0,19.401058823116323,17.0,476
